'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\TraceManager.php','109','Undefined index: __current_trace','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\classes\managers\TraceManager.php','109','file_put_contents(C:\WINDOWS\TEMP/wbl_sys_trace/): failed to open stream: No such file or directory','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\TraceManager.php','68','Undefined index: __current_trace','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\templates\trace\trace_page.php','46','Array to string conversion','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\classes\managers\TraceManager.php','109','Undefined index: __current_trace','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_WARNING
    [name] => Warning
    [back] => FFD5BF
    [color] => CC3300
    [line] => FF9966
)
','F:\www\framework\lib\classes\managers\TraceManager.php','109','file_put_contents(C:\WINDOWS\TEMP/wbl_sys_trace/): failed to open stream: No such file or directory','2016-05-05','16:53:17'
'Array
(
    [code] => _ERR_NOTICE
    [name] => Notice
    [back] => EAEAEA
    [color] => 333333
    [line] => 999999
)
','F:\www\framework\lib\System.php','1923','Undefined index: os','2016-05-05','16:53:17'
